Timestamp,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
196,26.1,0.0,,0,0,0,0
197,26.1,0.0,,0,0,0,0
198,25.58,0.0,,0,0,0,0
199,26.1,0.0,,0,0,0,0
200,26.1,0.0,,0,0,0,0
201,25.58,0.0,,0,0,0,0
202,26.1,0.0,,0,0,0,0
203,26.1,0.0,,0,0,0,0
204,26.1,0.0,,0,0,0,0
205,26.1,0.0,,0,0,0,0
206,26.1,0.0,,0,0,0,0
