Time_s,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
63.5,69.89,-2.81,,0,,,
63.6,70.07,-2.55,,0,,,
63.7,70.07,-2.55,,0,,,
63.8,70.07,-3.06,,0,,,
63.9,70.24,-2.81,,0,,,
64.0,70.41,-2.55,,0,,,
64.1,70.41,-2.53,,0,,,
64.2,70.59,-2.55,,0,,,
64.3,70.59,-2.81,,0,,,
64.4,70.76,-2.55,,0,,,
64.5,70.76,-2.81,,0,,,
64.6,70.93,-2.42,,0,,,
64.7,71.1,-2.17,,0,,,
64.8,71.1,-2.68,,0,,,
64.9,71.27,-2.3,,0,,,
65.0,71.27,-2.81,,0,,,
65.1,71.44,-2.04,,0,,,
65.2,71.61,-2.81,,0,,,
65.3,71.61,-3.06,,0,,,
65.4,71.78,-2.55,,0,,,
65.5,71.78,-3.06,,0,,,
65.6,71.95,-3.06,,0,,,
65.7,71.95,-2.55,,0,,,
65.8,72.12,-2.81,,0,,,
65.9,72.29,-3.06,,0,,,
66.0,72.29,-2.81,,0,,,
66.1,72.29,-3.06,,0,,,
66.2,72.45,-2.81,,0,,,
66.3,72.45,-3.19,,0,,,
66.4,72.79,-3.06,,0,,,
66.5,72.62,-2.81,,0,,,
66.6,72.79,-2.55,,0,,,
66.7,72.96,-2.55,,0,,,
66.8,73.12,-2.81,,0,,,
66.9,73.12,-2.81,,0,,,
67.0,73.29,-2.81,,0,,,
67.1,73.45,-2.81,,0,,,
67.2,73.45,-3.06,,0,,,
67.3,73.62,-2.81,,0,,,
67.4,73.62,-2.81,,0,,,
67.5,73.78,-3.19,,0,,,
67.6,73.78,-2.55,,0,,,
67.7,73.95,-3.19,,0,,,
67.8,73.95,-2.55,,0,,,
67.9,74.11,-3.06,,0,,,
68.0,74.28,-2.81,,0,,,
68.1,74.28,-2.81,,0,,,
68.2,74.44,-2.81,,0,,,
68.3,74.44,-3.06,,0,,,
68.4,74.6,-2.55,,0,,,
68.5,74.77,-2.81,,0,,,
68.6,74.93,-2.55,,0,,,
68.7,74.93,-2.81,,0,,,
68.8,74.93,-3.06,,0,,,
68.9,75.09,-3.06,,0,,,
69.0,75.09,-2.81,,0,,,
69.1,75.25,-3.06,,0,,,
69.2,75.25,-3.32,,0,,,
69.3,75.42,-2.3,,0,,,
69.4,75.42,-2.81,,0,,,
69.5,75.42,-2.81,,0,,,
69.6,75.58,-2.81,,0,,,
69.7,75.74,-3.06,,0,,,
69.8,75.9,-2.81,,0,,,
69.9,76.06,-3.06,,0,,,
70.0,76.06,-3.06,,0,,,
70.1,76.22,-3.06,,0,,,
70.2,76.22,-3.06,,0,,,
70.3,76.38,-2.55,,0,,,
70.4,76.38,-3.32,,0,,,
70.5,76.54,-3.06,,0,,,
70.6,76.54,-2.81,,0,,,
70.7,76.7,-2.81,,0,,,
70.8,76.86,-3.06,,0,,,
70.9,77.01,-2.81,,0,,,
71.0,77.01,-2.04,,0,,,
71.1,77.17,-2.55,,0,,,
71.2,77.33,-2.81,,0,,,
71.3,77.33,-2.3,,0,,,
71.4,77.49,-2.81,,0,,,
71.5,77.49,-2.55,,0,,,
71.6,77.65,-2.81,,0,,,
71.7,77.65,-2.55,,0,,,
71.8,77.8,-3.06,,0,,,
71.9,77.8,-2.81,,0,,,
72.0,77.96,-3.06,,0,,,
72.1,77.96,-2.55,,0,,,
72.2,78.12,-2.3,,0,,,
72.3,78.27,-2.04,,0,,,
72.4,78.43,-2.04,,0,,,
72.5,78.43,-1.53,,0,,,
72.6,78.43,-1.79,,0,,,
72.7,78.58,-1.79,,0,,,
72.8,78.74,-1.53,,0,,,
72.9,78.74,-2.04,,0,,,
73.0,78.9,-2.04,,0,,,
73.1,78.9,-2.17,,0,,,
73.2,79.05,-2.3,,0,,,
73.3,79.21,-2.68,,0,,,
73.4,79.21,-2.81,,0,,,
73.5,79.51,-2.55,,0,,,
73.6,79.51,-2.81,,0,,,
73.7,79.51,-2.55,,0,,,
73.8,79.67,-3.06,,0,,,
73.9,79.67,-2.81,,0,,,
74.0,79.82,-3.06,,0,,,
74.1,79.98,-2.81,,0,,,
74.2,79.98,-3.06,,0,,,
74.3,80.13,-2.81,,0,,,
74.4,80.28,-2.88,,0,,,
74.5,80.28,-2.83,,0,,,
74.6,80.44,-3.06,,0,,,
74.7,80.44,-2.81,,0,,,
74.8,80.59,-2.81,,0,,,
74.9,80.59,-3.22,,0,,,
75.0,80.74,-2.81,,0,,,
75.1,80.74,-3.06,,0,,,
75.2,80.89,-3.06,,0,,,
75.3,81.04,-3.06,,0,,,
75.4,81.04,-2.81,,0,,,
75.5,81.2,-2.81,,0,,,
75.6,81.2,-2.81,,0,,,
75.7,81.35,-2.81,,0,,,
75.8,81.5,-3.19,,0,,,
75.9,81.65,-2.93,,0,,,
76.0,81.5,-2.81,,0,,,
76.1,81.8,-2.55,,0,,,
76.2,81.95,-2.78,,0,,,
76.3,81.95,-2.55,,0,,,
76.4,82.1,-2.81,,0,,,
76.5,82.1,-2.55,,0,,,
76.6,82.25,-2.81,,0,,,
76.7,82.25,-2.81,,0,,,
76.8,82.4,-2.55,,0,,,
76.9,82.55,-2.81,,0,,,
77.0,82.55,-3.06,,0,,,
77.1,82.55,-2.81,,0,,,
77.2,82.7,-2.81,,0,,,
77.3,82.85,-3.32,,0,,,
77.4,82.85,-2.81,,0,,,
77.5,83.0,-2.81,,0,,,
77.6,83.0,-2.81,,0,,,
77.7,83.15,-3.06,,0,,,
77.8,83.3,-3.06,,0,,,
77.9,83.3,-3.06,,0,,,
78.0,83.3,-3.06,,0,,,
78.1,83.45,-3.06,,0,,,
78.2,83.6,-2.81,,0,,,
78.3,83.6,-3.06,,0,,,
78.4,83.75,-3.06,,0,,,
78.5,83.89,-2.81,,0,,,
78.6,83.89,-2.81,,0,,,
78.7,84.04,-2.55,,0,,,
78.8,84.19,-2.81,,0,,,
78.9,84.19,-2.81,,0,,,
79.0,84.34,-2.81,,0,,,
79.1,84.49,-3.03,,0,,,
79.2,84.49,-2.3,,0,,,
79.3,84.63,-2.55,,0,,,
79.4,84.63,-2.3,,0,,,
79.5,84.63,-2.55,,0,,,
79.6,84.78,-2.3,,0,,,
79.7,84.93,-2.04,,0,,,
79.8,84.93,-3.32,,0,,,
79.9,85.07,-2.81,,0,,,
80.0,85.07,-2.55,,0,,,
80.1,85.22,-2.55,,0,,,
80.2,85.37,-3.06,,0,,,
80.3,85.37,-3.06,,0,,,
80.4,85.51,-2.81,,0,,,
80.5,85.66,-2.3,,0,,,
80.6,85.66,-2.81,,0,,,
80.7,85.66,-2.55,,0,,,
80.8,85.81,-3.19,,0,,,
80.9,85.95,-2.68,,0,,,
81.0,85.95,-3.19,,0,,,
81.1,86.1,-2.81,,0,,,
81.2,86.24,-2.81,,0,,,
81.3,86.39,-2.81,,0,,,
81.4,86.39,-3.06,,0,,,
81.5,86.53,-3.06,,0,,,
81.6,86.68,-3.06,,0,,,
81.7,86.68,-3.06,,0,,,
81.8,86.83,-3.06,,0,,,
81.9,86.83,-2.3,,0,,,
82.0,86.97,-2.78,,0,,,
82.1,86.97,-2.55,,0,,,
82.2,86.97,-3.06,,0,,,
82.3,87.11,-2.55,,0,,,
82.4,87.26,-3.06,,0,,,
82.5,87.26,-2.81,,0,,,
82.6,87.4,-3.06,,0,,,
82.7,87.4,-2.55,,0,,,
82.8,87.55,-2.81,,0,,,
82.9,87.69,-2.81,,0,,,
83.0,87.69,-3.06,,0,,,
83.1,87.84,-3.06,,0,,,
83.2,87.84,-2.55,,0,,,
83.3,87.98,-2.55,,0,,,
83.4,87.98,-2.81,,0,,,
83.5,88.12,-2.3,,0,,,
83.6,88.27,-3.06,,0,,,
83.7,88.41,-2.81,,0,,,
83.8,88.41,-2.55,,0,,,
83.9,88.56,-2.81,,0,,,
84.0,88.7,-2.81,,0,,,
84.1,88.7,-3.06,,0,,,
84.2,88.84,-2.81,,0,,,
84.3,88.84,-2.81,,0,,,
84.4,88.99,-2.55,,0,,,
84.5,88.99,-2.3,,0,,,
84.6,89.13,-3.06,,0,,,
84.7,89.27,-3.06,,0,,,
84.8,89.27,-3.06,,0,,,
84.9,89.41,-3.06,,0,,,
85.0,89.41,-2.3,,0,,,
85.1,89.56,-2.55,,0,,,
85.2,89.56,-3.06,,0,,,
85.3,89.7,-2.55,,0,,,
85.4,89.84,-2.55,,0,,,
85.5,89.84,-2.81,,0,,,
85.6,89.98,-2.55,,0,,,
85.7,89.98,-2.55,,0,,,
85.8,90.13,-2.55,,0,,,
85.9,90.27,-3.06,,0,,,
86.0,90.27,-3.19,,0,,,
86.1,90.41,-2.68,,0,,,
86.2,90.41,-3.19,,0,,,
86.3,90.55,-2.81,,0,,,
86.4,90.69,-2.55,,0,,,
86.5,90.84,-2.55,,0,,,
86.6,90.84,-3.06,,0,,,
86.7,90.84,-2.81,,0,,,
86.8,90.98,-2.81,,0,,,
86.9,91.12,-2.55,,0,,,
87.0,91.12,-2.81,,0,,,
87.1,91.26,-2.3,,0,,,
87.2,91.26,-2.81,,0,,,
87.3,91.4,-2.81,,0,,,
87.4,91.54,-2.81,,0,,,
87.5,91.54,-2.81,,0,,,
87.6,91.68,-3.06,,0,,,
87.7,91.68,-3.06,,0,,,
87.8,91.83,-2.81,,0,,,
87.9,91.97,-3.06,,0,,,
88.0,91.97,-2.81,,0,,,
88.1,92.11,-2.81,,0,,,
88.2,92.11,-2.81,,0,,,
88.3,92.11,-2.3,,0,,,
88.4,92.25,-2.81,,0,,,
88.5,92.39,-3.06,,0,,,
88.6,92.53,-2.55,,0,,,
88.7,92.53,-3.06,,0,,,
88.8,92.67,-2.73,,0,,,
88.9,92.81,-2.3,,0,,,
89.0,92.81,-2.55,,0,,,
89.1,92.81,-2.81,,0,,,
89.2,92.95,-2.81,,0,,,
89.3,93.09,-2.81,,0,,,
89.4,93.09,-2.81,,0,,,
89.5,93.23,-2.42,,0,,,
89.6,93.23,-2.93,,0,,,
89.7,93.51,-2.55,,0,,,
89.8,93.51,-2.81,,0,,,
89.9,93.65,-2.55,,0,,,
90.0,93.65,-2.81,,0,,,
90.1,93.79,-2.04,,0,,,
90.2,93.93,-2.3,,0,,,
90.3,94.07,-3.06,,0,,,
90.4,94.07,-2.81,,0,,,
90.5,94.07,-2.81,,0,,,
90.6,94.21,-2.55,,0,,,
90.7,94.35,-2.81,,0,,,
90.8,94.35,-2.81,,0,,,
90.9,94.49,-2.55,,0,,,
91.0,94.49,-2.81,,0,,,
91.1,94.49,-2.55,,0,,,
91.2,94.77,-3.06,,0,,,
91.3,94.77,-3.06,,0,,,
91.4,94.91,-2.81,,0,,,
91.5,94.91,-3.06,,0,,,
91.6,95.05,-2.81,,0,,,
91.7,95.19,-2.3,,0,,,
91.8,95.19,-2.3,,0,,,
91.9,95.33,-2.55,,0,,,
92.0,95.33,-2.81,,0,,,
92.1,95.47,-2.81,,0,,,
92.2,95.61,-2.55,,0,,,
92.3,95.61,-3.06,,0,,,
92.4,95.61,-3.06,,0,,,
92.5,95.75,-3.06,,0,,,
92.6,95.89,-2.55,,0,,,
92.7,96.02,-2.55,,0,,,
92.8,96.02,-2.3,,0,,,
92.9,96.16,-3.06,,0,,,
93.0,96.3,-3.06,,0,,,
93.1,96.3,-2.04,,0,,,
93.2,96.3,-2.81,,0,,,
93.3,96.58,-2.04,,0,,,
93.4,96.58,-2.55,,0,,,
93.5,96.58,-2.55,,0,,,
93.6,96.72,-2.81,,0,,,
93.7,96.86,-2.55,,0,,,
93.8,96.86,-2.55,,0,,,
93.9,97.0,-2.81,,0,,,
94.0,97.14,-2.81,,0,,,
94.1,97.14,-3.06,,0,,,
94.2,97.14,-2.81,,0,,,
94.3,97.27,-3.06,,0,,,
94.4,97.41,-2.55,,0,,,
94.5,97.41,-3.06,,0,,,
94.6,97.55,-2.55,,0,,,
94.7,97.55,-2.93,,0,,,
94.8,97.69,-2.04,,0,,,
94.9,97.83,-2.55,,0,,,
95.0,97.97,-2.04,,0,,,
95.1,97.97,-2.81,,0,,,
95.2,98.11,-2.55,,0,,,
95.3,98.11,-2.81,,0,,,
95.4,98.24,-3.06,,0,,,
95.5,98.24,-3.06,,0,,,
95.6,98.38,-3.06,,0,,,
95.7,98.52,-2.81,,0,,,
95.8,98.52,-2.81,,0,,,
95.9,98.66,-2.81,,0,,,
96.0,98.66,-2.55,,0,,,
96.1,98.8,-3.06,,0,,,
96.2,98.8,-2.55,,0,,,
96.3,98.8,-2.3,,0,,,
96.4,98.94,-3.06,,0,,,
96.5,99.07,-2.55,,0,,,
96.6,99.07,-2.81,,0,,,
96.7,99.21,-2.55,,0,,,
96.8,99.35,-2.55,,0,,,
96.9,99.35,-3.06,,0,,,
97.0,99.49,-2.81,,0,,,
97.1,99.49,-2.55,,0,,,
97.2,99.63,-2.68,,0,,,
97.3,99.77,-2.68,,0,,,
97.4,99.77,-2.04,,0,,,
97.5,99.9,-2.81,,0,,,
97.6,100.04,-2.81,,0,,,
97.7,100.18,-2.3,,0,,,
97.8,100.18,-2.04,,0,,,
97.9,100.32,-2.55,,0,,,
98.0,100.32,-2.81,,0,,,
98.1,100.32,-2.81,,0,,,
98.2,100.46,-2.81,,0,,,
98.3,100.59,-2.55,,0,,,
98.4,100.59,-2.55,,0,,,
98.5,100.73,-2.81,,0,,,
98.6,100.73,-2.55,,0,,,
98.7,100.87,-3.06,,0,,,
98.8,100.87,-3.06,,0,,,
98.9,101.01,-3.06,,0,,,
99.0,101.15,-2.3,,0,,,
99.1,101.15,-2.55,,0,,,
99.2,101.29,-2.55,,0,,,
99.3,101.29,-2.81,,0,,,
99.4,101.42,-2.81,,0,,,
99.5,101.56,-2.3,,0,,,
99.6,101.56,-2.81,,0,,,
99.7,101.7,-3.06,,0,,,
99.8,101.7,-2.81,,0,,,
99.9,101.84,-2.81,,0,,,
100.0,101.98,-3.06,,0,,,
100.1,102.11,-2.55,,0,,,
100.2,102.11,-2.55,,0,,,
100.3,102.25,-2.81,,0,,,
100.4,102.25,-2.55,,0,,,
100.5,102.39,-2.81,,0,,,
100.6,102.53,-2.81,,0,,,
100.7,102.53,-2.3,,0,,,
100.8,102.67,-2.3,,0,,,
100.9,102.67,-2.81,,0,,,
101.0,102.8,-2.81,,0,,,
101.1,102.8,-3.19,,0,,,
101.2,102.8,-2.81,,0,,,
101.3,102.94,-2.93,,0,,,
101.4,103.08,-3.06,,0,,,
101.5,103.08,-2.55,,0,,,
101.6,103.22,-2.81,,0,,,
101.7,103.22,-2.81,,0,,,
101.8,103.36,-2.81,,0,,,
101.9,103.5,-3.06,,0,,,
102.0,103.63,-3.06,,0,,,
102.1,103.63,-2.81,,0,,,
102.2,103.63,-2.55,,0,,,
102.3,103.77,-2.93,,0,,,
102.4,103.91,-2.42,,0,,,
102.5,103.91,-2.81,,0,,,
102.6,104.05,-2.81,,0,,,
102.7,104.05,-2.66,,0,,,
102.8,104.19,-2.72,,0,,,
102.9,104.33,-3.06,,0,,,
103.0,104.33,-2.55,,0,,,
103.1,104.46,-3.06,,0,,,
103.2,104.6,-2.81,,0,,,
103.3,104.6,-2.55,,0,,,
103.4,104.6,-2.81,,0,,,
103.5,104.74,-2.55,,0,,,
103.6,104.88,-2.93,,0,,,
103.7,105.02,-2.81,,0,,,
103.8,104.88,-3.06,,0,,,
103.9,105.16,-2.02,,0,,,
104.0,105.16,-2.81,,0,,,
104.1,105.29,-3.06,,0,,,
104.2,105.29,-2.55,,0,,,
104.3,105.43,-2.55,,0,,,
104.4,105.43,-2.55,,0,,,
104.5,105.57,-2.17,,0,,,
104.6,105.57,-3.19,,0,,,
104.7,105.71,-2.55,,0,,,
104.8,105.71,-2.55,,0,,,
104.9,105.85,-2.3,,0,,,
105.0,105.99,-2.55,,0,,,
105.1,106.13,-2.81,,0,,,
105.2,106.13,-2.81,,0,,,
105.3,106.13,-2.81,,0,,,
105.4,106.26,-2.81,,0,,,
105.5,106.4,-2.81,,0,,,
105.6,106.4,-2.3,,0,,,
105.7,106.54,-2.81,,0,,,
105.8,106.4,-2.3,,0,,,
105.9,106.68,-3.06,,0,,,
106.0,106.68,-2.81,,0,,,
106.1,106.82,-2.55,,0,,,
106.2,106.96,-2.81,,0,,,
106.3,106.96,-2.3,,0,,,
106.4,107.1,-2.55,,0,,,
106.5,107.1,-1.79,,0,,,
106.6,107.24,-2.3,,0,,,
106.7,107.24,-1.79,,0,,,
106.8,107.24,-2.53,,0,,,
106.9,107.38,-2.93,,0,,,
107.0,107.51,-2.42,,0,,,
107.1,107.51,-2.55,,0,,,
107.2,107.65,-2.55,,0,,,
107.3,107.79,-2.55,,0,,,
107.4,107.79,-3.06,,0,,,
107.5,107.93,-2.04,,0,,,
107.6,107.93,-2.55,,0,,,
107.7,108.07,-2.3,,0,,,
107.8,108.07,-2.81,,0,,,
107.9,108.21,-2.3,,0,,,
108.0,108.35,-2.81,,0,,,
108.1,108.35,-2.3,,0,,,
108.2,108.35,-3.06,,0,,,
108.3,108.49,-3.06,,0,,,
108.4,108.49,-3.06,,0,,,
108.5,108.63,-3.06,,0,,,
108.6,108.63,-2.81,,0,,,
108.7,108.77,-3.06,,0,,,
108.8,108.77,-3.06,,0,,,
108.9,108.91,-3.06,,0,,,
109.0,109.05,-2.81,,0,,,
109.1,109.05,-2.81,,0,,,
109.2,109.19,-2.81,,0,,,
109.3,109.19,-2.81,,0,,,
109.4,109.33,-3.06,,0,,,
109.5,109.33,-3.06,,0,,,
109.6,109.47,-3.06,,0,,,
109.7,109.61,-2.81,,0,,,
109.8,109.61,-2.81,,0,,,
109.9,109.75,-2.81,,0,,,
110.0,109.75,-2.81,,0,,,
110.1,109.89,-2.81,,0,,,
110.2,110.03,-2.55,,0,,,
110.3,110.03,-2.81,,0,,,
110.4,110.03,-2.81,,0,,,
110.5,110.17,-2.81,,0,,,
110.6,110.17,-2.81,,0,,,
110.7,110.31,-2.81,,0,,,
110.8,110.31,-3.06,,0,,,
110.9,110.45,-2.55,,0,,,
111.0,110.59,-3.06,,0,,,
111.1,110.73,-2.55,,0,,,
111.2,110.59,-2.55,,0,,,
111.3,110.73,-2.55,,0,,,
111.4,110.87,-2.55,,0,,,
111.5,110.87,-2.3,,0,,,
111.6,111.01,-3.06,,0,,,
111.7,111.01,-2.55,,0,,,
111.8,111.01,-2.55,,0,,,
111.9,111.15,-2.81,,0,,,
112.0,111.29,-2.3,,0,,,
112.1,111.29,-2.04,,0,,,
112.2,111.29,-2.81,,0,,,
112.3,111.57,-2.81,,0,,,
112.4,111.57,-2.3,,0,,,
112.5,111.71,-2.3,,0,,,
112.6,111.71,-2.55,,0,,,
112.7,111.86,-3.06,,0,,,
112.8,111.86,-2.81,,0,,,
112.9,112.0,-2.81,,0,,,
113.0,112.0,-2.3,,0,,,
113.1,112.14,-2.55,,0,,,
113.2,112.14,-2.55,,0,,,
113.3,112.28,-2.55,,0,,,
113.4,112.42,-3.06,,0,,,
113.5,112.42,-2.3,,0,,,
113.6,112.42,-2.55,,0,,,
113.7,112.42,-2.04,,0,,,
113.8,112.56,-2.04,,0,,,
113.9,112.7,-1.53,,0,,,
114.0,112.7,-0.26,,0,,,
114.1,112.85,0.0,,0,,,
114.2,112.85,-0.51,,0,,,
114.3,112.99,-2.55,,0,,,
114.4,112.99,-2.81,,0,,,
114.5,113.13,-2.81,,0,,,
114.6,113.13,-3.06,,0,,,
114.7,113.27,-3.06,,0,,,
114.8,113.27,-3.06,,0,,,
114.9,113.41,-3.19,,0,,,
115.0,113.56,-3.06,,0,,,
115.1,113.56,-3.06,,0,,,
115.2,113.7,-3.06,,0,,,
115.3,113.84,-3.06,,0,,,
115.4,113.84,-3.06,,0,,,
115.5,113.98,-3.06,,0,,,
115.6,113.98,-3.06,,0,,,
115.7,114.12,-3.06,,0,,,
115.8,114.12,-3.06,,0,,,
115.9,114.27,-3.06,,0,,,
116.0,114.27,-3.06,,0,,,
116.1,114.41,-3.16,,0,,,
116.2,114.41,-3.06,,0,,,
116.3,114.55,-3.06,,0,,,
116.4,114.55,-3.06,,0,,,
116.5,114.7,-3.06,,0,,,
116.6,114.7,-3.03,,0,,,
116.7,114.84,-3.06,,0,,,
116.8,114.98,-3.19,,0,,,
116.9,114.98,-3.06,,0,,,
117.0,115.13,-3.06,,0,,,
117.1,115.13,-3.06,,0,,,
117.2,115.27,-3.06,,0,,,
117.3,115.27,-3.06,,0,,,
117.4,115.41,-3.06,,0,,,
117.5,115.41,-3.06,,0,,,
117.6,115.56,-3.06,,0,,,
117.7,115.56,-3.06,,0,,,
117.8,115.7,-3.06,,0,,,
117.9,115.7,-3.32,,0,,,
118.0,115.84,-3.06,,0,,,
118.1,115.99,-3.06,,0,,,
118.2,115.99,-3.06,,0,,,
118.3,115.99,-3.06,,0,,,
118.4,116.13,-3.06,,0,,,
118.5,116.28,-3.06,,0,,,
118.6,116.28,-3.06,,0,,,
118.7,116.42,-3.06,,0,,,
118.8,116.42,-3.06,,0,,,
118.9,116.56,-3.06,,0,,,
119.0,116.56,-3.06,,0,,,
119.1,116.56,-3.06,,0,,,
119.2,116.71,-3.32,,0,,,
119.3,116.71,-3.06,,0,,,
119.4,116.85,-3.06,,0,,,
119.5,117.0,-3.03,,0,,,
119.6,117.0,-3.06,,0,,,
119.7,117.0,-2.81,,0,,,
119.8,117.14,-3.06,,0,,,
119.9,117.29,-3.06,,0,,,
120.0,117.29,-3.06,,0,,,
120.1,117.43,-3.06,,0,,,
120.2,117.43,-2.81,,0,,,
120.3,117.58,-2.81,,0,,,
120.4,117.58,-2.81,,0,,,
120.5,117.72,-2.3,,0,,,
120.6,117.72,-2.04,,0,,,
120.7,117.87,-2.81,,0,,,
120.8,117.87,-2.55,,0,,,
120.9,118.01,-3.06,,0,,,
121.0,118.01,-2.3,,0,,,
121.1,118.16,-2.55,,0,,,
121.2,118.16,-2.3,,0,,,
121.3,118.31,-2.81,,0,,,
121.4,118.31,-2.55,,0,,,
121.5,118.45,-3.06,,0,,,
121.6,118.6,-2.42,,0,,,
121.7,118.6,-3.06,,0,,,
121.8,118.6,-2.55,,0,,,
121.9,118.75,-2.81,,0,,,
122.0,118.75,-3.06,,0,,,
122.1,118.89,-2.81,,0,,,
122.2,118.89,-2.81,,0,,,
122.3,118.89,-3.06,,0,,,
122.4,119.04,-2.78,,0,,,
122.5,119.19,-3.19,,0,,,
122.6,119.19,-2.55,,0,,,
122.7,119.33,-2.81,,0,,,
122.8,119.48,-2.55,,0,,,
122.9,119.48,-3.06,,0,,,
123.0,119.48,-2.81,,0,,,
123.1,119.63,-2.04,,0,,,
123.2,119.63,-2.3,,0,,,
123.3,119.63,-2.04,,0,,,
123.4,119.77,-2.55,,0,,,
123.5,119.77,-2.55,,0,,,
123.6,119.92,-2.04,,0,,,
123.7,120.07,-1.79,,0,,,
123.8,120.22,-2.04,,0,,,
123.9,120.07,-1.79,,0,,,
124.0,120.22,-2.3,,0,,,
124.1,120.36,-1.53,,0,,,
124.2,120.36,-1.53,,0,,,
124.3,120.36,-2.3,,0,,,
124.4,120.51,-1.79,,0,,,
124.5,120.51,-2.81,,0,,,
124.6,120.66,-2.3,,0,,,
124.7,120.66,-2.04,,0,,,
124.8,120.81,-1.28,,0,,,
124.9,120.81,-1.4,,0,,,
125.0,120.96,-1.66,,0,,,
125.1,120.96,-1.79,,0,,,
125.2,121.11,-2.04,,0,,,
125.3,121.11,-2.55,,0,,,
125.4,121.26,-2.04,,0,,,
125.5,121.41,-2.3,,0,,,
125.6,121.41,-2.04,,0,,,
125.7,121.41,-2.04,,0,,,
125.8,121.55,-1.79,,0,,,
125.9,121.55,-2.3,,0,,,
126.0,121.7,-1.79,,0,,,
126.1,121.7,-1.53,,0,,,
126.2,121.7,-2.3,,0,,,
126.3,121.85,-2.81,,0,,,
126.4,121.85,-1.79,,0,,,
126.5,122.0,-2.04,,0,,,
126.6,122.0,-2.04,,0,,,
126.7,122.0,-2.3,,0,,,
126.8,122.15,-2.3,,0,,,
126.9,122.3,-2.3,,0,,,
127.0,122.3,-2.3,,0,,,
127.1,122.3,-2.81,,0,,,
127.2,122.45,-3.06,,0,,,
127.3,122.45,-2.55,,0,,,
127.4,122.6,-2.81,,0,,,
127.5,122.6,-2.68,,0,,,
127.6,122.75,-2.93,,0,,,
127.7,122.75,-3.06,,0,,,
127.8,122.91,-2.55,,0,,,
127.9,123.06,-2.3,,0,,,
128.0,123.06,-2.3,,0,,,
128.1,123.06,-2.81,,0,,,
128.2,123.21,-2.04,,0,,,
128.3,123.21,-2.55,,0,,,
128.4,123.36,-2.3,,0,,,
128.5,123.36,-1.79,,0,,,
128.6,123.51,-2.04,,0,,,
128.7,123.51,-2.04,,0,,,
128.8,123.66,-2.3,,0,,,
128.9,123.66,-1.53,,0,,,
129.0,123.66,-2.3,,0,,,
129.1,123.81,-2.04,,0,,,
129.2,123.81,-2.04,,0,,,
129.3,123.97,-2.04,,0,,,
129.4,123.97,-2.04,,0,,,
129.5,123.97,-2.04,,0,,,
129.6,124.12,-2.04,,0,,,
129.7,124.12,-2.3,,0,,,
129.8,124.27,-2.55,,0,,,
129.9,124.27,-1.79,,0,,,
130.0,124.27,-1.79,,0,,,
130.1,124.42,-1.91,,0,,,
130.2,124.58,-1.91,,0,,,
130.3,124.58,-1.53,,0,,,
130.4,124.73,-1.79,,0,,,
130.5,124.58,-2.04,,0,,,
130.6,124.73,-1.53,,0,,,
130.7,124.88,-1.79,,0,,,
130.8,124.88,-2.04,,0,,,
130.9,124.88,-1.79,,0,,,
131.0,125.04,-1.62,,0,,,
131.1,125.19,-1.8,,0,,,
131.2,125.19,-1.79,,0,,,
131.3,125.19,-2.42,,0,,,
131.4,125.35,-1.79,,0,,,
131.5,125.35,-2.17,,0,,,
131.6,125.5,-1.53,,0,,,
131.7,125.5,-1.79,,0,,,
131.8,125.65,-1.79,,0,,,
131.9,125.65,-1.79,,0,,,
132.0,125.81,-1.53,,0,,,
132.1,125.81,-2.04,,0,,,
132.2,125.81,-1.79,,0,,,
132.3,125.96,-1.79,,0,,,
132.4,125.96,-1.53,,0,,,
132.5,126.12,-2.04,,0,,,
132.6,126.12,-1.79,,0,,,
132.7,126.12,-1.79,,0,,,
132.8,126.27,-1.79,,0,,,
132.9,126.27,-1.53,,0,,,
133.0,126.43,-2.3,,0,,,
133.1,126.43,-1.52,,0,,,
133.2,126.43,-2.04,,0,,,
133.3,126.58,-2.3,,0,,,
133.4,126.58,-2.04,,0,,,
133.5,126.74,-2.3,,0,,,
133.6,126.74,-2.04,,0,,,
133.7,126.9,-2.3,,0,,,
133.8,126.9,-2.55,,0,,,
133.9,126.9,-2.3,,0,,,
134.0,127.05,-1.79,,0,,,
134.1,127.05,-2.3,,0,,,
134.2,127.21,-1.79,,0,,,
134.3,127.21,-1.79,,0,,,
134.4,127.21,-2.81,,0,,,
134.5,127.37,-2.3,,0,,,
134.6,127.37,-1.79,,0,,,
134.7,127.52,-2.04,,0,,,
134.8,127.52,-2.55,,0,,,
134.9,127.68,-2.3,,0,,,
135.0,127.68,-1.79,,0,,,
135.1,127.68,-2.04,,0,,,
135.2,127.84,-2.55,,0,,,
135.3,127.84,-1.79,,0,,,
135.4,127.99,-2.3,,0,,,
135.5,127.99,-2.04,,0,,,
135.6,127.99,-1.79,,0,,,
135.7,128.15,-1.79,,0,,,
135.8,128.15,-1.79,,0,,,
135.9,128.31,-1.53,,0,,,
136.0,128.47,-2.02,,0,,,
136.1,128.47,-1.79,,0,,,
136.2,128.47,-2.04,,0,,,
136.3,128.47,-1.91,,0,,,
136.4,128.63,-1.79,,0,,,
136.5,128.63,-1.79,,0,,,
136.6,128.79,-2.3,,0,,,
136.7,128.79,-1.79,,0,,,
