Timestamp,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
213,177.9,0.0,,0,0,0,1
214,178.22,0.0,,0,0,0,1
215,178.88,0.0,,0,0,0,1
216,179.54,0.0,,0,0,0,1
217,179.88,0.0,,0,0,0,1
218,180.55,0.0,,0,0,0,1
219,180.89,0.0,,0,0,0,1
220,181.24,0.0,,0,0,0,1
221,181.58,0.0,,0,0,0,1
222,182.28,0.0,,0,0,0,1
223,182.63,0.0,,0,0,0,1
224,182.98,0.0,,0,0,0,1
225,183.34,0.0,,0,0,0,1
226,184.06,0.0,,0,0,0,1
227,184.42,0.0,,0,0,0,1
228,184.78,0.0,,0,0,0,1
229,185.15,0.0,,0,0,0,1
230,185.52,0.0,,0,0,0,1
231,185.89,0.0,,0,0,0,1
232,186.27,0.0,,0,0,0,1
233,187.03,0.0,,0,0,0,1
234,187.41,0.0,,0,0,0,1
235,187.79,0.0,,0,0,0,1
236,188.18,0.0,,0,0,0,1
237,188.57,0.0,,0,0,0,1
238,188.97,0.0,,0,0,0,1
239,189.36,0.0,,0,0,0,1
240,189.76,0.0,,0,0,0,1
241,190.16,0.0,,0,0,0,1
242,190.57,0.0,,0,0,0,1
243,190.98,0.0,,0,0,0,1
244,191.39,0.0,,0,0,0,1
245,191.8,0.0,,0,0,0,1
246,192.22,0.0,,0,0,0,1
247,192.64,0.0,,0,0,0,1
248,193.06,0.0,,0,0,0,1
249,193.06,0.0,,0,0,0,1
250,193.92,0.0,,0,0,0,1
251,194.35,0.0,,0,0,0,1
252,194.35,0.0,,0,0,0,1
253,194.79,0.0,,0,0,0,1
254,195.23,0.0,,0,0,0,1
255,195.67,0.0,,0,0,0,1
256,196.12,0.0,,0,0,0,1
257,196.57,0.0,,0,0,0,1
258,197.02,0.0,,0,0,0,1
259,197.02,0.0,,0,0,0,1
260,197.48,0.0,,0,0,0,1
261,197.95,0.0,,0,0,0,1
262,198.41,0.0,,0,0,0,1
263,198.88,0.0,,0,0,0,1
264,198.88,0.0,,0,0,0,1
265,199.36,0.0,,0,0,0,1
266,199.84,0.0,,0,0,0,1
267,200.32,0.0,,0,0,0,1
268,200.81,0.0,,0,0,0,1
269,200.81,0.0,,0,0,0,1
270,201.3,0.0,,0,0,0,1
271,201.79,0.0,,0,0,0,1
272,202.29,0.0,,0,0,0,1
273,202.29,0.0,,0,0,0,1
274,202.8,0.0,,0,0,0,1
275,203.31,0.0,,0,0,0,1
276,203.31,0.0,,0,0,0,1
277,203.82,0.0,,0,0,0,1
278,204.34,0.0,,0,0,0,1
279,204.87,0.0,,0,0,0,1
280,204.87,0.0,,0,0,0,1
281,205.4,0.0,,0,0,0,1
282,205.4,0.0,,0,0,0,1
283,205.93,0.0,,0,0,0,1
284,205.93,0.0,,0,0,0,1
285,207.02,0.0,,0,0,0,1
286,207.02,0.0,,0,0,0,1
287,207.57,0.0,,0,0,0,1
288,207.57,0.0,,0,0,0,1
289,208.12,0.0,,0,0,0,1
290,208.12,0.0,,0,0,0,1
291,208.69,0.0,,0,0,0,1
292,209.25,0.0,,0,0,0,1
293,209.25,0.0,,0,0,0,1
294,209.83,0.0,,0,0,0,1
