t_ms,pwm_heater,temp_C
154201,220,127.68
154301,220,127.68
154401,220,127.84
154501,220,127.84
154601,220,127.84
154701,220,127.99
154801,220,127.99
154901,220,127.99
155001,220,128.15
155101,220,128.15
155201,220,128.15
155301,220,128.31
155401,220,128.31
155501,220,128.31
155601,220,128.31
155701,220,128.47
155801,220,128.47
155901,220,128.47
156001,220,128.63
156101,220,128.63
156201,220,128.63
156301,220,128.79
156401,220,128.79
156501,220,128.79
156601,220,128.79
156701,220,128.95
156801,220,128.95
156901,220,128.95
157001,220,129.11
157101,220,129.11
157201,220,129.11
157301,220,129.26
157401,220,129.26
157501,220,129.26
157601,220,129.42
157701,220,129.42
157801,220,129.42
157901,220,129.42
158001,220,129.42
158101,220,129.58
158201,220,129.58
158301,220,129.75
158401,220,129.75
158501,220,129.75
158601,220,129.91
158701,220,129.91
158801,220,129.91
158901,220,129.91
159001,220,130.07
159101,220,130.07
159201,220,130.07
159301,220,130.07
159401,220,130.23
159501,220,130.23
159601,220,130.23
159701,220,130.39
159801,220,130.39
159901,220,130.39
160001,220,130.39
160101,220,130.55
160201,220,130.55
160301,220,130.55
160401,220,130.55
160501,220,130.71
160601,220,130.71
160701,220,130.88
160801,220,130.88
160901,220,130.88
161001,220,130.88
161101,220,131.04
161201,220,131.04
161301,220,131.04
161401,220,131.04
161501,220,131.20
161601,220,131.20
161701,220,131.20
161801,220,131.20
161901,220,131.36
162001,220,131.36
162101,220,131.36
162201,220,131.53
162301,220,131.53
162401,220,131.53
162501,220,131.53
162601,220,131.69
162701,220,131.69
162801,220,131.69
162901,220,131.85
163001,220,131.85
163101,220,132.02
163201,220,132.02
163301,220,132.02
163401,220,132.02
163501,220,132.18
163601,220,132.18
163701,220,132.18
163801,220,132.18
163901,220,132.35
164001,220,132.35
164101,220,132.35
164201,220,132.51
164301,220,132.51
164401,220,132.51
164501,220,132.51
164601,220,132.68
164701,220,132.68
164801,220,132.68
164901,220,132.84
165001,220,132.84
165101,220,132.84
165201,220,133.01
165301,220,133.01
165401,220,133.01
165501,220,133.18
165601,220,133.18
165701,220,133.18
165801,220,133.18
165901,220,133.34
166001,220,133.34
166101,220,133.34
166201,220,133.51
166301,220,133.51
166401,220,133.51
166501,220,133.51
166601,220,133.68
166701,220,133.68
166801,220,133.68
166901,220,133.84
167001,220,133.84
167101,220,133.84
167201,220,133.84
167301,220,134.01
167401,220,134.01
167501,220,134.01
167601,220,134.01
167701,220,134.18
167801,220,134.18
167901,220,134.18
168001,220,134.35
168101,220,134.35
168201,220,134.35
168301,220,134.35
168401,220,134.52
168501,220,134.52
168601,220,134.52
168701,220,134.69
168801,220,134.69
168901,220,134.69
169001,220,134.69
169101,220,134.85
169201,220,134.85
169301,220,134.85
169401,220,134.85
169501,220,134.85
169601,220,135.02
169701,220,135.02
169801,220,135.02
169901,220,135.19
170001,220,135.19
170101,220,135.19
170201,220,135.19
170301,220,135.19
170401,220,135.36
170501,220,135.36
170601,220,135.36
170701,220,135.36
170801,220,135.54
170901,220,135.54
171001,220,135.54
171101,220,135.71
171201,220,135.71
171301,220,135.71
171401,220,135.71
171501,220,135.71
171601,220,135.88
171701,220,135.88
171801,220,135.88
171901,220,136.05
172001,220,136.05
172101,220,136.05
172201,220,136.05
172301,220,136.05
172401,220,136.22
172501,220,136.22
172601,220,136.22
172701,220,136.22
172801,220,136.39
172901,220,136.39
173001,220,136.39
173101,220,136.39
173201,220,136.39
173301,220,136.57
173401,220,136.57
173501,220,136.57
173601,220,136.74
173701,220,136.74
173801,220,136.74
173901,220,136.74
174001,220,136.74
174101,220,136.91
174201,220,136.91
174301,220,136.91
174401,220,136.91
174501,220,137.09
174601,220,137.09
174701,220,137.09
174801,220,137.09
174901,220,137.26
175001,220,137.26
175101,220,137.26
175201,220,137.26
175301,220,137.26
175401,220,137.44
175501,220,137.44
175601,220,137.44
175701,220,137.61
175801,220,137.61
175901,220,137.61
176001,220,137.61
176101,220,137.61
176201,220,137.79
176301,220,137.79
176401,220,137.79
176501,220,137.79
176601,220,137.96
176701,220,137.96
176801,220,137.96
176901,220,137.96
177001,220,138.14
177101,220,138.14
177201,220,138.14
177301,220,138.14
177401,220,138.14
177501,220,138.31
177601,220,138.31
177701,220,138.31
177801,220,138.31
177901,220,138.49
178001,220,138.49
178101,220,138.49
178201,220,138.49
178301,220,138.49
178401,220,138.67
178501,220,138.67
178601,220,138.67
178701,220,138.67
178801,220,138.84
178901,220,138.84
179001,220,138.84
179101,220,138.84
179201,220,138.84
179301,220,139.02
179401,220,139.02
179501,220,139.02
179601,220,139.02
179701,220,139.02
179801,220,139.02
179901,220,139.20
180001,220,139.20
180101,220,139.20
180201,220,139.20
180301,220,139.20
180401,220,139.38
180501,220,139.38
180601,220,139.38
180701,220,139.38
180801,220,139.38
180901,220,139.56
181001,220,139.56
181101,220,139.56
181201,220,139.56
181301,220,139.74
181401,220,139.74
181501,220,139.74
181601,220,139.74
181701,220,139.74
181801,220,139.92
181901,220,139.92
182001,220,139.92
182101,220,139.92
182201,220,139.92
182301,220,140.10
182401,220,140.10
182501,220,140.10
182601,220,140.10
182701,220,140.10
182801,220,140.10
182901,220,140.28
183001,220,140.28
183101,220,140.28
183201,220,140.28
183301,220,140.28
183401,220,140.46
183501,220,140.46
183601,220,140.46
183701,220,140.46
183801,220,140.46
183901,220,140.64
184001,220,140.64
184101,220,140.64
184201,220,140.82
184301,220,140.82
184401,220,140.82
184501,220,140.82
184601,220,140.82
184701,220,141.00
184801,220,141.00
184901,220,141.00
185001,220,141.00
185101,220,141.19
185201,220,141.19
185301,220,141.19
185401,220,141.19
185501,220,141.19
185601,220,141.37
185701,220,141.37
185801,220,141.37
185901,220,141.37
186001,220,141.55
186101,220,141.55
186201,220,141.55
186301,220,141.55
186401,220,141.55
186501,220,141.55
186601,220,141.74
186701,220,141.74
186801,220,141.74
186901,220,141.74
187001,220,141.74
187101,220,141.92
187201,220,141.92
187301,220,141.92
187401,220,141.92
187501,220,142.11
187601,220,142.11
187701,220,142.11
187801,220,142.11
187901,220,142.11
188001,220,142.29
188101,220,142.29
188201,220,142.29
188301,220,142.29
188401,220,142.48
188501,220,142.48
188601,220,142.48
188701,220,142.48
188801,220,142.67
188901,220,142.67
189001,220,142.67
189101,220,142.67
189201,220,142.67
189301,220,142.67
189401,220,142.85
189501,220,142.85
189601,220,142.85
189701,220,142.85
189801,220,142.85
189901,220,142.85
190001,220,143.04
190101,220,143.04
190201,220,143.04
190301,220,143.23
190401,220,143.23
190501,220,143.23
190601,220,143.23
190701,220,143.23
190801,220,143.41
190901,220,143.41
191001,220,143.41
191101,220,143.41
191201,220,143.60
191301,220,143.60
191401,220,143.60
191501,220,143.60
191601,220,143.60
191701,220,143.79
191801,220,143.79
191901,220,143.79
192001,220,143.79
192101,220,143.79
192201,220,143.98
192301,220,143.98
192401,220,143.98
192501,220,143.98
192601,220,143.98
192701,220,144.17
192801,220,144.17
192901,220,144.17
193001,220,144.17
193101,220,144.36
193201,220,144.36
193301,220,144.36
193401,220,144.36
193501,220,144.36
193601,220,144.55
193701,220,144.36
193801,220,144.55
193901,220,144.55
194001,220,144.74
194101,220,144.74
194201,220,144.74
194301,220,144.74
194401,220,144.74
194501,220,144.74
194601,220,144.94
194701,220,144.94
194801,220,144.94
194901,220,144.94
195001,220,144.94
195101,220,144.94
195201,220,145.13
195301,220,145.13
195401,220,145.13
195501,220,145.13
195601,220,145.32
195701,220,145.32
195801,220,145.32
195901,220,145.32
196001,220,145.32
196101,220,145.52
196201,220,145.52
196301,220,145.52
196401,220,145.52
196501,220,145.52
196601,220,145.52
196701,220,145.71
196801,220,145.71
196901,220,145.71
197001,220,145.71
197101,220,145.71
197201,220,145.90
197301,220,145.90
197401,220,145.90
197501,220,145.90
197601,220,145.90
197701,220,146.10
197801,220,146.10
197901,220,146.10
198001,220,146.10
198101,220,146.29
198201,220,146.29
198301,220,146.29
198401,220,146.29
198501,220,146.29
198601,220,146.49
198701,220,146.49
198801,220,146.49
198901,220,146.49
199001,220,146.49
199101,220,146.49
199201,220,146.69
199301,220,146.69
199401,220,146.69
199501,220,146.69
199601,220,146.69
199701,220,146.88
199801,220,146.88
199901,220,146.88
200001,220,146.88
200101,220,146.88
200201,220,147.08
200301,220,147.08
200401,220,147.08
200501,220,147.08
200601,220,147.08
200701,220,147.28
200801,220,147.28
200901,220,147.28
201001,220,147.28
201101,220,147.28
201201,220,147.48
201301,220,147.48
201401,220,147.48
201501,220,147.48
201601,220,147.48
201701,220,147.68
201801,220,147.68
201901,220,147.68
202001,220,147.68
202101,220,147.68
202201,220,147.88
202301,220,147.88
202401,220,147.88
202501,220,147.88
202601,220,147.88
202701,220,147.88
202801,220,148.08
202901,220,148.08
203001,220,148.08
203101,220,148.08
203201,220,148.08
203301,220,148.28
203401,220,148.28
203501,220,148.28
203601,220,148.28
203701,220,148.48
203801,220,148.48
203901,220,148.48
204001,220,148.48
204101,220,148.48
204201,220,148.48
204301,220,148.68
204401,220,148.68
204501,220,148.68
204601,220,148.68
204701,220,148.68
204801,220,148.89
204901,220,148.89
205001,220,148.89
205101,220,148.89
205201,220,148.89
205301,220,149.09
205401,220,149.09
205501,220,149.09
205601,220,149.09
205701,220,149.09
205801,220,149.29
205901,220,149.29
206001,220,149.29
206101,220,149.29
206201,220,149.29
206301,220,149.29
206401,220,149.50
206501,220,149.50
206601,220,149.50
206701,220,149.50
206801,220,149.50
206901,220,149.70
207001,220,149.70
207101,220,149.70
207201,220,149.70
207301,220,149.70
207401,220,149.91
207501,220,149.91
207601,220,149.91
207701,220,149.91
207801,220,149.91
207901,220,150.11
208001,220,150.11
208101,220,150.11
208201,220,150.11
208301,220,150.11
208401,220,150.11
208501,220,150.32
208601,220,150.32
208701,220,150.32
208801,220,150.32
208901,220,150.32
209001,220,150.53
209101,220,150.53
209201,220,150.53
209301,220,150.53
209401,220,150.53
209501,220,150.74
209601,220,150.74
209701,220,150.74
209801,220,150.74
209901,220,150.74
210001,220,150.74
210101,220,150.95
210201,220,150.95
210301,220,150.95
210401,220,150.95
210501,220,151.16
210601,220,151.16
210701,220,151.16
210801,220,151.16
210901,220,151.16
211001,220,151.16
211101,220,151.37
211201,220,151.37
211301,220,151.37
211401,220,151.37
211501,220,151.37
211601,220,151.58
211701,220,151.58
211801,220,151.58
211901,220,151.58
212001,220,151.58
212101,220,151.79
212201,220,151.79
212301,220,151.79
212401,220,151.79
212501,220,151.79
212601,220,151.79
212701,220,151.79
212801,220,152.00
212901,220,152.00
213001,220,152.00
213101,220,152.00
213201,220,152.00
213301,220,152.21
213401,220,152.21
213501,220,152.21
213601,220,152.21
213701,220,152.21
213801,220,152.21
213901,220,152.21
214001,220,152.43
214101,220,152.43
214201,220,152.43
214301,220,152.43
214401,220,152.43
214501,220,152.43
214601,220,152.64
214701,220,152.64
214801,220,152.64
214901,220,152.64
215001,220,152.64
215101,220,152.86
215201,220,152.86
215301,220,152.86
215401,220,152.86
215501,220,152.86
215601,220,153.07
215701,220,152.86
215801,220,153.07
215901,220,153.07
216001,220,153.07
216101,220,153.07
216201,220,153.07
216301,220,153.07
216401,220,153.29
216501,220,153.29
216601,220,153.29
216701,220,153.29
216801,220,153.29
216901,220,153.29
217001,220,153.50
217101,220,153.50
217201,220,153.50
217301,220,153.50
217401,220,153.50
217501,220,153.50
217601,220,153.72
217701,220,153.72
217801,220,153.72
217901,220,153.72
218001,220,153.72
218101,220,153.72
218201,220,153.72
218301,220,153.94
218401,220,153.94
218501,220,153.94
218601,220,153.94
218701,220,153.94
218801,220,153.94
218901,220,153.94
219001,220,154.16
219101,220,154.16
219201,220,154.16
219301,220,154.16
219401,220,154.16
219501,220,154.16
219601,220,154.16
219701,220,154.38
219801,220,154.38
219901,220,154.38
220001,220,154.38
220101,220,154.60
220201,220,154.60
220301,220,154.60
220401,220,154.60
220501,220,154.60
220601,220,154.60
220701,220,154.60
220801,220,154.60
220901,220,154.82
221001,220,154.82
221101,220,154.82
221201,220,154.82
221301,220,154.82
221401,220,154.82
221501,220,154.82
221601,220,155.04
221701,220,155.04
221801,220,155.04
221901,220,155.04
222001,220,155.04
222101,220,155.26
222201,220,155.26
222301,220,155.26
222401,220,155.26
222501,220,155.26
222601,220,155.26
222701,220,155.49
222801,220,155.49
222901,220,155.49
223001,220,155.49
223101,220,155.49
223201,220,155.49
223301,220,155.71
223401,220,155.71
223501,220,155.71
223601,220,155.71
223701,220,155.71
223801,220,155.71
223901,220,155.71
224001,220,155.71
224101,220,155.71
224201,220,155.94
224301,220,155.94
224401,220,155.94
224501,220,155.94
224601,220,155.94
224701,220,155.94
224801,220,156.16
224901,220,156.16
225001,220,156.16
225101,220,156.16
225201,220,156.16
225301,220,156.16
225401,220,156.16
225501,220,156.16
225601,220,156.39
225701,220,156.39
225801,220,156.39
225901,220,156.39
226001,220,156.39
226101,220,156.39
226201,220,156.62
226301,220,156.62
226401,220,156.62
226501,220,156.62
226601,220,156.62
226701,220,156.62
226801,220,156.62
226901,220,156.85
227001,220,156.85
227101,220,156.85
227201,220,156.85
227301,220,156.85
227401,220,156.85
227501,220,156.85
227601,220,157.07
227701,220,157.07
227801,220,157.07
227901,220,157.07
228001,220,157.07
228101,220,157.07
228201,220,157.07
228301,220,157.30
228401,220,157.30
228501,220,157.30
228601,220,157.30
228701,220,157.30
228801,220,157.30
228901,220,157.53
229001,220,157.53
229101,220,157.53
229201,220,157.53
229301,220,157.53
229401,220,157.53
229501,220,157.53
229601,220,157.77
229701,220,157.77
229801,220,157.77
229901,220,157.77
230001,220,157.77
230101,220,157.77
230201,220,157.77
230301,220,157.77
230401,220,157.77
230501,220,158.00
230601,220,158.00
230701,220,158.00
230801,220,158.00
230901,220,158.00
231001,220,158.23
231101,220,158.23
231201,220,158.23
231301,220,158.23
231401,220,158.23
231501,220,158.23
231601,220,158.23
231701,220,158.47
231801,220,158.47
231901,220,158.47
232001,220,158.47
232101,220,158.47
232201,220,158.47
232301,220,158.70
232401,220,158.70
232501,220,158.70
232601,220,158.70
232701,220,158.70
232801,220,158.70
232901,220,158.70
233001,220,158.70
233101,220,158.94
233201,220,158.70
233301,220,158.94
233401,220,158.94
233501,220,158.94
233601,220,158.94
233701,220,158.70
233801,220,158.94
233901,220,158.94
234001,220,159.17
234101,220,159.17
234201,220,159.17
234301,220,159.17
234401,220,159.17
234501,220,159.17
234601,220,159.17
234701,220,159.17
234801,220,159.41
234901,220,159.41
235001,220,159.41
235101,220,159.41
235201,220,159.41
235301,220,159.41
235401,220,159.41
235501,220,159.41
235601,220,159.65
235701,220,159.65
235801,220,159.65
235901,220,159.65
236001,220,159.65
236101,220,159.65
236201,220,159.65
236301,220,159.89
236401,220,159.89
236501,220,159.89
236601,220,159.89
236701,220,159.89
236801,220,159.89
236901,220,159.89
237001,220,159.89
237101,220,160.13
237201,220,160.13
237301,220,160.13
237401,220,160.13
237501,220,160.13
237601,220,160.13
237701,220,160.13
237801,220,160.13
237901,220,160.37
238001,220,160.13
238101,220,160.13
238201,220,160.37
238301,220,160.37
238401,220,160.37
238501,220,160.37
238601,220,160.37
238701,220,160.37
238801,220,160.37
238901,220,160.37
239001,220,160.61
239101,220,160.61
239201,220,160.61
239301,220,160.61
239401,220,160.61
239501,220,160.61
239601,220,160.61
239701,220,160.61
239801,220,160.61
239901,220,160.85
240001,220,160.85
240101,220,160.85
240201,220,160.85
240301,220,160.85
240401,220,160.85
240501,220,160.85
240601,220,160.85
240701,220,160.85
240801,220,160.85
240901,220,160.85
241001,220,161.10
241101,220,161.10
241201,220,161.10
241301,220,161.10
241401,220,161.10
241501,220,161.10
241601,220,161.10
241701,220,161.34
241801,220,161.34
241901,220,161.34
242001,220,161.34
242101,220,161.34
242201,220,161.34
242301,220,161.34
242401,220,161.34
242501,220,161.59
242601,220,161.59
242701,220,161.59
242801,220,161.59
242901,220,161.59
243001,220,161.59
243101,220,161.59
243201,220,161.59
243301,220,161.59
243401,220,161.84
243501,220,161.84
243601,220,161.84
243701,220,161.84
243801,220,161.84
243901,220,161.84
244001,220,161.84
244101,220,162.08
244201,220,162.08
244301,220,162.08
244401,220,162.08
244501,220,162.08
244601,220,162.08
244701,220,162.08
244801,220,162.08
244901,220,162.08
245001,220,162.08
245101,220,162.33
245201,220,162.33
245301,220,162.33
245401,220,162.33
245501,220,162.33
245601,220,162.33
245701,220,162.33
245801,220,162.58
245901,220,162.58
246001,220,162.58
246101,220,162.58
246201,220,162.58
246301,220,162.58
246401,220,162.58
246501,220,162.83
246601,220,162.83
246701,220,162.83
246801,220,162.83
246901,220,162.83
247001,220,162.83
247101,220,162.83
247201,220,162.83
247301,220,163.08
247401,220,163.08
247501,220,163.08
247601,220,163.08
247701,220,163.08
247801,220,163.08
247901,220,163.08
248001,220,163.34
248101,220,163.34
248201,220,163.34
248301,220,163.34
248401,220,163.34
248501,220,163.34
248601,220,163.34
248701,220,163.59
248801,220,163.59
248901,220,163.59
249001,220,163.59
249101,220,163.59
249201,220,163.59
249301,220,163.59
249401,220,163.85
249501,220,163.85
249601,220,163.85
249701,220,163.85
249801,220,163.85
249901,220,163.85
250001,220,163.85
250101,220,164.10
250201,220,164.10
250301,220,164.10
250401,220,164.10
250501,220,164.10
250601,220,164.10
250701,220,164.10
250801,220,164.36
250901,220,164.36
251001,220,164.36
251101,220,164.36
251201,220,164.36
251301,220,164.36
251401,220,164.36
251501,220,164.62
251601,220,164.62
251701,220,164.62
251801,220,164.62
251901,220,164.62
252001,220,164.62
252101,220,164.62
252201,220,164.62
252301,220,164.62
252401,220,164.62
252501,220,164.62
252601,220,164.88
252701,220,164.62
252801,220,164.88
252901,220,164.88
253001,220,164.88
253101,220,164.88
253201,220,164.88
253301,220,164.88
253401,220,165.14
253501,220,164.88
253601,220,165.14
253701,220,165.14
253801,220,165.14
253901,220,165.14
254001,220,165.14
254101,220,165.14
254201,220,165.14
254301,220,165.14
254401,220,165.14
254501,220,165.14
254601,220,165.14
254701,220,165.14
254801,220,165.14
254901,220,165.40
255001,220,165.40
255101,220,165.40
255201,220,165.40
255301,220,165.40
255401,220,165.40
255501,220,165.40
255601,220,165.40
255701,220,165.40
255801,220,165.40
255901,220,165.40
256001,220,165.40
256101,220,165.66
256201,220,165.66
256301,220,165.66
256401,220,165.66
256501,220,165.66
256601,220,165.66
256701,220,165.66
256801,220,165.66
256901,220,165.66
257001,220,165.93
257101,220,165.93
257201,220,165.93
257301,220,165.93
257401,220,165.93
257501,220,165.93
257601,220,165.93
257701,220,165.93
257801,220,165.93
257901,220,165.93
258001,220,165.93
258101,220,166.19
258201,220,166.19
258301,220,166.19
258401,220,166.19
258501,220,166.19
258601,220,166.19
258701,220,166.19
258801,220,166.46
258901,220,166.46
259001,220,166.46
259101,220,166.46
259201,220,166.46
259301,220,166.46
259401,220,166.46
259501,220,166.46
259601,220,166.46
259701,220,166.72
259801,220,166.72
259901,220,166.72
260001,220,166.72
260101,220,166.72
260201,220,166.72
260301,220,166.72
260401,220,166.72
260501,220,166.72
260601,220,166.72
260701,220,166.99
260801,220,166.99
260901,220,166.99
261001,220,166.99
261101,220,166.99
261201,220,166.99
261301,220,166.99
261401,220,166.99
261501,220,167.26
261601,220,167.26
261701,220,167.26
261801,220,167.26
261901,220,167.26
262001,220,167.26
262101,220,167.26
262201,220,167.26
262301,220,167.53
262401,220,167.53
262501,220,167.53
262601,220,167.53
262701,220,167.53
262801,220,167.53
262901,220,167.53
263001,220,167.53
263101,220,167.53
263201,220,167.53
263301,220,167.81
263401,220,167.81
263501,220,167.81
263601,220,167.81
263701,220,167.81
263801,220,167.81
263901,220,167.81
264001,220,167.81
264101,220,168.08
264201,220,168.08
264301,220,168.08
264401,220,168.08
264501,220,168.08
264601,220,168.08
264701,220,168.08
264801,220,168.08
264901,220,168.08
265001,220,168.08
265101,220,168.35
265201,220,168.35
265301,220,168.35
265401,220,168.35
265501,220,168.35
265601,220,168.35
265701,220,168.35
265801,220,168.35
265901,220,168.35
266001,220,168.35
266101,220,168.63
266201,220,168.35
266301,220,168.63
266401,220,168.63
266501,220,168.63
266601,220,168.63
266701,220,168.63
266801,220,168.63
266901,220,168.63
267001,220,168.63
267101,220,168.63
267201,220,168.63
267301,220,168.91
267401,220,168.63
267501,220,168.91
267601,220,168.91
267701,220,168.91
267801,220,168.91
267901,220,168.91
268001,220,168.91
268101,220,168.91
268201,220,168.91
268301,220,169.18
268401,220,168.91
268501,220,169.18
268601,220,169.18
268701,220,169.18
268801,220,169.18
268901,220,169.18
269001,220,169.18
269101,220,169.18
269201,220,169.18
269301,220,169.18
269401,220,169.18
269501,220,169.46
269601,220,169.18
269701,220,169.46
269801,220,169.46
269901,220,169.46
270001,220,169.18
270101,220,169.46
270201,220,169.46
270301,220,169.46
270401,220,169.46
270501,220,169.46
270601,220,169.75
270701,220,169.75
270801,220,169.75
270901,220,169.75
271001,220,169.75
271101,220,169.75
271201,220,169.75
271301,220,169.75
271401,220,169.75
271501,220,170.03
271601,220,170.03
271701,220,169.75
271801,220,170.03
271901,220,170.03
272001,220,170.03
272101,220,170.03
272201,220,170.03
272301,220,170.03
272401,220,170.03
272501,220,170.03
272601,220,170.03
272701,220,170.03
272801,220,170.31
272901,220,170.31
273001,220,170.31
273101,220,170.31
273201,220,170.31
273301,220,170.31
273401,220,170.60
273501,220,170.31
273601,220,170.60
273701,220,170.31
273801,220,170.60
273901,220,170.60
274001,220,170.60
274101,220,170.60
274201,220,170.60
274301,220,170.60
274401,220,170.60
274501,220,170.60
274601,220,170.60
274701,220,170.88
274801,220,170.88
274901,220,170.88
275001,220,170.88
275101,220,170.88
275201,220,170.88
275301,220,170.88
275401,220,170.88
275501,220,170.88
275601,220,170.88
275701,220,171.17
275801,220,171.17
275901,220,171.17
276001,220,171.17
276101,220,171.17
276201,220,171.17
276301,220,171.17
276401,220,171.17
276501,220,171.17
276601,220,171.17
276701,220,171.17
276801,220,171.17
276901,220,171.46
277001,220,171.46
277101,220,171.46
277201,220,171.46
277301,220,171.46
277401,220,171.46
277501,220,171.46
277601,220,171.46
277701,220,171.46
277801,220,171.46
277901,220,171.75
278001,220,171.75
278101,220,171.75
278201,220,171.75
278301,220,171.75
278401,220,171.75
278501,220,171.75
278601,220,171.75
278701,220,172.04
278801,220,172.04
278901,220,172.04
279001,220,172.04
279101,220,172.04
279201,220,172.04
279301,220,172.04
279401,220,172.04
279501,220,172.04
279601,220,172.04
279701,220,172.34
279801,220,172.34
279901,220,172.34
280001,220,172.34
280101,220,172.34
280201,220,172.34
280301,220,172.34
280401,220,172.34
280501,220,172.34
280601,220,172.34
280701,220,172.34
280801,220,172.34
280901,220,172.63
281001,220,172.63
281101,220,172.34
281201,220,172.63
281301,220,172.63
281401,220,172.63
281501,220,172.63
281601,220,172.63
281701,220,172.63
281801,220,172.63
281901,220,172.63
282001,220,172.93
282101,220,172.63
282201,220,172.93
282301,220,172.93
282401,220,172.93
282501,220,172.93
282601,220,172.93
282701,220,172.93
282801,220,172.93
282901,220,172.93
283001,220,172.93
283101,220,172.93
283201,220,172.93
283301,220,173.23
283401,220,172.93
283501,220,173.23
283601,220,173.23
283701,220,173.23
283801,220,173.23
283901,220,173.23
284001,220,173.23
284101,220,173.23
284201,220,173.23
284301,220,173.23
284401,220,173.23
284501,220,173.23
284601,220,173.23
284701,220,173.23
284801,220,173.53
284901,220,173.23
285001,220,173.53
285101,220,173.53
285201,220,173.53
285301,220,173.53
285401,220,173.53
285501,220,173.53
285601,220,173.53
285701,220,173.53
285801,220,173.53
285901,220,173.53
286001,220,173.53
286101,220,173.53
286201,220,173.83
286301,220,173.53
286401,220,173.83
286501,220,173.83
286601,220,173.83
286701,220,173.83
286801,220,173.83
286901,220,173.83
287001,220,173.83
287101,220,173.83
287201,220,173.83
287301,220,173.83
287401,220,173.83
287501,220,173.83
287601,220,174.13
287701,220,174.13
287801,220,174.13
287901,220,174.13
288001,220,174.13
288101,220,174.13
288201,220,174.13
288301,220,174.13
288401,220,174.13
288501,220,174.13
288601,220,174.44
288701,220,174.44
288801,220,174.44
288901,220,174.44
289001,220,174.44
289101,220,174.44
289201,220,174.44
289301,220,174.44
289401,220,174.44
289501,220,174.44
289601,220,174.44
289701,220,174.44
289801,220,174.44
289901,220,174.74
290001,220,174.74
290101,220,174.74
290201,220,174.74
290301,220,174.74
290401,220,174.74
290501,220,174.74
290601,220,174.74
290701,220,174.74
290801,220,174.74
290901,220,175.05
291001,220,174.74
291101,220,175.05
291201,220,175.05
291301,220,175.05
291401,220,175.05
291501,220,175.05
291601,220,175.05
291701,220,175.05
291801,220,175.05
291901,220,175.05
292001,220,175.05
292101,220,175.36
292201,220,175.36
292301,220,175.36
292401,220,175.36
292501,220,175.36
292601,220,175.36
292701,220,175.36
292801,220,175.36
292901,220,175.36
293001,220,175.36
293101,220,175.36
293201,220,175.67
293301,220,175.67
293401,220,175.67
293501,220,175.67
293601,220,175.67
293701,220,175.67
293801,220,175.67
293901,220,175.67
294001,220,175.67
294101,220,175.67
294201,220,175.98
294301,220,175.98
294401,220,175.98
294501,220,175.98
294601,220,175.98
294701,220,175.98
294801,220,175.98
294901,220,175.98
295001,220,175.98
295101,220,175.98
295201,220,175.98
295301,220,175.98
295401,220,176.30
295501,220,176.30
295601,220,176.30
295701,220,176.30
295801,220,176.30
295901,220,176.30
296001,220,176.30
296101,220,176.30
296201,220,176.30
296301,220,176.30
296401,220,176.30
296501,220,176.62
296601,220,176.62
296701,220,176.62
296801,220,176.62
296901,220,176.62
297001,220,176.62
297101,220,176.62
297201,220,176.62
297301,220,176.62
297401,220,176.62
297501,220,176.93
297601,220,176.62
297701,220,176.93
297801,220,176.93
297901,220,176.93
298001,220,176.93
298101,220,176.93
298201,220,176.93
298301,220,176.93
298401,220,176.93
298501,220,176.93
298601,220,176.93
298701,220,176.93
298801,220,177.25
298901,220,177.25
299001,220,177.25
299101,220,177.25
299201,220,177.25
299301,220,177.25
299401,220,177.25
299501,220,177.25
299601,220,177.25
299701,220,177.25
299801,220,177.25
299901,220,177.57
300001,220,177.57
300101,220,177.57
300201,220,177.57
300301,220,177.57
300401,220,177.57
300501,220,177.57
300601,220,177.57
300701,220,177.57
300801,220,177.57
300901,220,177.57
301001,220,177.57
301101,220,177.57
301201,220,177.57
301301,220,177.90
301401,220,177.90
301501,220,177.90
301601,220,177.90
301701,220,177.90
301801,220,177.90
301901,220,177.90
302001,220,177.90
302101,220,177.90
302201,220,177.90
302301,220,177.90
302401,220,177.90
302501,220,177.90
302601,220,178.22
302701,220,178.22
302801,220,178.22
302901,220,178.22
303001,220,178.22
303101,220,178.22
303201,220,178.22
303301,220,178.22
303401,220,178.22
303501,220,178.22
303601,220,178.22
303701,220,178.22
303801,220,178.22
303901,220,178.55
304001,220,178.55
304101,220,178.55
304201,220,178.55
304301,220,178.55
304401,220,178.55
304501,220,178.55
304601,220,178.55
304701,220,178.55
304801,220,178.55
304901,220,178.55
305001,220,178.55
305101,220,178.55
305201,220,178.88
305301,220,178.88
305401,220,178.88
305501,220,178.88
305601,220,178.88
305701,220,178.88
305801,220,178.88
305901,220,178.88
306001,220,178.88
306101,220,178.88
306201,220,178.88
306301,220,178.88
306401,220,178.88
306501,220,179.21
306601,220,179.21
306701,220,179.21
306801,220,179.21
306901,220,179.21
307001,220,179.21
307101,220,179.21
307201,220,179.21
307301,220,179.21
307401,220,179.21
307501,220,179.21
307601,220,179.21
307701,220,179.54
307801,220,179.54
307901,220,179.54
308001,220,179.54
308101,220,179.54
308201,220,179.54
308301,220,179.54
308401,220,179.54
308501,220,179.54
308601,220,179.54
308701,220,179.54
308801,220,179.54
308901,220,179.54
309001,220,179.54
309101,220,179.54
309201,220,179.54
309301,220,179.88
309401,220,179.54
